Date,"Discharge, cubic feet per second (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL"
1/9/2013,5.3518752
1/10/2013,5.2102912
1/11/2013,5.0120736
1/12/2013,4.8704896
1/13/2013,4.672272
1/14/2013,4.4740544
1/15/2013,4.3324704
1/16/2013,4.1908864
1/17/2013,4.1342528
1/18/2013,3.9926688
1/19/2013,3.964352
1/20/2013,3.9360352
1/21/2013,3.8794016
1/22/2013,3.8794016
1/23/2013,3.7944512
1/24/2013,3.681184
1/25/2013,3.6245504
1/26/2013,3.5679168
1/27/2013,3.4263328
1/28/2013,3.3696992
1/29/2013,3.3696992
1/30/2013,3.2847488
1/31/2013,3.256432
2/1/2013,3.1714816
2/2/2013,3.114848
2/3/2013,3.0298976
2/4/2013,2.8883136
2/5/2013,2.77221472
2/6/2013,2.67876928
2/7/2013,2.59948224
2/8/2013,2.54001696
2/9/2013,2.45789824
2/10/2013,2.37011616
2/11/2013,2.3219776
2/12/2013,2.28233408
2/13/2013,2.23136384
2/14/2013,2.32764096
2/15/2013,2.68443264
2/16/2013,2.8599968
2/17/2013,3.1997984
2/18/2013,3.114848
2/19/2013,2.8883136
2/20/2013,2.77787808
2/21/2013,2.67027424
2/22/2013,2.5626704
2/23/2013,2.51170016
2/24/2013,2.4352448
2/25/2013,2.33896768
2/26/2013,2.29649248
2/27/2013,2.3219776
2/28/2013,2.3078192
3/1/2013,2.29932416
3/2/2013,2.2087104
3/3/2013,2.09827488
3/4/2013,2.01898784
3/5/2013,1.97368096
3/6/2013,1.97934432
3/7/2013,1.91704736
3/8/2013,1.82077024
3/9/2013,1.78962176
3/10/2013,1.72166144
3/11/2013,1.65086944
3/12/2013,1.60556256
3/13/2013,1.60839424
3/14/2013,1.63671104
3/15/2013,1.7414832
3/16/2013,1.70183968
3/17/2013,1.56875072
3/18/2013,1.52627552
3/19/2013,1.52344384
3/20/2013,1.50645376
3/21/2013,1.52627552
3/22/2013,1.49795872
3/23/2013,1.53193888
3/24/2013,1.78112672
3/25/2013,1.96518592
3/26/2013,2.09827488
3/27/2013,1.98783936
3/28/2013,1.82077024
3/29/2013,1.63387936
3/30/2013,1.49512704
3/31/2013,1.37902816
4/1/2013,1.32805792
4/2/2013,1.27991936
4/3/2013,1.22328576
4/4/2013,1.3733648
4/5/2013,2.052968
4/6/2013,5.66336
4/7/2013,6.1164288
4/8/2013,4.5023712
4/9/2013,3.4263328
4/10/2013,3.0582144
4/11/2013,3.1714816
4/12/2013,2.6334624
4/13/2013,2.35595776
4/14/2013,2.194552
4/15/2013,2.32764096
4/16/2013,5.5500928
4/17/2013,3.6245504
4/18/2013,3.3413824
4/19/2013,2.73540288
4/20/2013,2.8883136
4/21/2013,3.7661344
4/22/2013,3.0015808
4/23/2013,2.59665056
4/24/2013,2.40409632
4/25/2013,2.21154208
4/26/2013,1.9255424
4/27/2013,1.69334464
4/28/2013,1.5432656
4/29/2013,1.41017664
4/30/2013,1.274256
5/1/2013,1.42433504
5/2/2013,2.59665056
5/3/2013,3.5396
5/4/2013,4.1342528
5/5/2013,3.8794016
5/6/2013,3.4263328
5/7/2013,3.0865312
5/8/2013,2.78354144
5/9/2013,2.56550208
5/10/2013,2.29649248
5/11/2013,2.052968
5/12/2013,1.84625536
5/13/2013,1.67352288
5/14/2013,1.53193888
5/15/2013,1.40451328
5/16/2013,1.26576096
5/17/2013,1.18364224
5/18/2013,1.1468304
5/19/2013,1.11568192
5/20/2013,1.36203808
5/21/2013,2.1520768
5/22/2013,2.83168
5/23/2013,3.3130656
5/24/2013,2.49471008
5/25/2013,1.94819584
5/26/2013,1.59140416
5/27/2013,1.32239456
5/28/2013,1.16948384
5/29/2013,1.12417696
5/30/2013,1.11001856
5/31/2013,1.11001856
6/1/2013,2.12092832
6/2/2013,18.5191872
6/3/2013,19.8500768
6/4/2013,12.8558272
6/5/2013,8.3251392
6/6/2013,21.8605696
6/7/2013,41.05936
6/8/2013,39.077184
6/9/2013,39.077184
6/10/2013,33.413824
6/11/2013,30.582144
6/12/2013,25.4284864
6/13/2013,19.9067104
6/14/2013,17.414832
6/15/2013,15.715824
6/16/2013,14.1017664
6/17/2013,12.8558272
6/18/2013,11.5249376
6/19/2013,11.4399872
6/20/2013,14.1017664
6/21/2013,20.1332448
6/22/2013,33.98016
6/23/2013,44.174208
6/24/2013,43.041536
6/25/2013,33.98016
6/26/2013,27.750464
6/27/2013,28.883136
6/28/2013,32.56432
6/29/2013,30.015808
6/30/2013,29.166304
7/1/2013,42.758368
7/2/2013,75.605856
7/3/2013,117.231552
7/4/2013,137.33648
7/5/2013,145.548352
7/6/2013,151.211712
7/7/2013,150.362208
7/8/2013,145.265184
7/9/2013,137.053312
7/10/2013,123.17808
7/11/2013,103.35632
7/12/2013,85.233568
7/13/2013,73.62368
7/14/2013,69.659328
7/15/2013,79.28704
7/16/2013,92.312768
7/17/2013,98.825632
7/18/2013,102.789984
7/19/2013,103.922656
7/20/2013,112.134528
7/21/2013,110.43552
7/22/2013,113.550368
7/23/2013,120.063232
7/24/2013,123.17808
7/25/2013,122.328576
7/26/2013,118.364224
7/27/2013,113.833536
7/28/2013,113.833536
7/29/2013,116.09888
7/30/2013,118.081056
7/31/2013,116.948384
8/1/2013,113.2672
8/2/2013,114.116704
8/3/2013,106.471168
8/4/2013,95.710784
8/5/2013,88.065248
8/6/2013,84.667232
8/7/2013,85.233568
8/8/2013,86.649408
8/9/2013,86.649408
8/10/2013,84.667232
8/11/2013,82.685056
8/12/2013,80.986048
8/13/2013,78.154368
8/14/2013,73.906848
8/15/2013,69.37616
8/16/2013,65.978144
8/17/2013,64.562304
8/18/2013,64.845472
8/19/2013,63.146464
8/20/2013,59.182112
8/21/2013,53.518752
8/22/2013,49.5544
8/23/2013,48.988064
8/24/2013,58.615776
8/25/2013,70.225664
8/26/2013,71.924672
8/27/2013,71.924672
8/28/2013,70.225664
8/29/2013,68.526656
8/30/2013,66.827648
8/31/2013,65.694976
9/1/2013,66.827648
9/2/2013,67.393984
9/3/2013,67.393984
9/4/2013,69.659328
9/5/2013,71.358336
9/6/2013,69.37616
9/7/2013,63.429632
9/8/2013,57.483104
9/9/2013,52.669248
9/10/2013,49.271232
9/11/2013,45.873216
9/12/2013,47.289056
9/13/2013,62.29696
9/14/2013,65.411808
9/15/2013,61.730624
9/16/2013,62.580128
9/17/2013,60.314784
9/18/2013,58.615776
9/19/2013,60.597952
9/20/2013,62.29696
9/21/2013,62.013792
9/22/2013,60.031616
9/23/2013,56.916768
9/24/2013,58.898944
9/25/2013,70.508832
9/26/2013,84.384064
9/27/2013,92.0296
9/28/2013,90.330592
9/29/2013,82.401888
9/30/2013,72.491008
10/1/2013,63.429632
10/2/2013,55.500928
10/3/2013,47.855392
10/4/2013,41.05936
10/5/2013,35.396
10/6/2013,30.582144
10/7/2013,29.166304
10/8/2013,30.865312
10/9/2013,28.599968
10/10/2013,25.9381888
10/11/2013,23.927696
10/12/2013,22.3419552
10/13/2013,20.9261152
10/14/2013,19.0572064
10/15/2013,17.5280992
10/16/2013,16.1972096
10/17/2013,15.0645376
10/18/2013,14.3283008
10/19/2013,13.4221632
10/20/2013,12.6292928
10/21/2013,12.1195904
10/22/2013,11.5249376
10/23/2013,10.8453344
10/24/2013,10.5338496
10/25/2013,10.1090976
10/26/2013,9.344544
10/27/2013,8.7498912
10/28/2013,8.4100896
10/29/2013,8.1269216
10/30/2013,7.6738528
10/31/2013,7.4756352
11/1/2013,7.5322688
11/2/2013,7.503952
11/3/2013,7.220784
11/4/2013,6.9942496
11/5/2013,6.6827648
11/6/2013,6.4845472
11/7/2013,6.229696
11/8/2013,6.1730624
11/9/2013,6.3429632
11/10/2013,6.4279136
11/11/2013,6.1730624
11/12/2013,5.8615776
11/13/2013,5.7483104
11/14/2013,5.5500928
11/15/2013,5.3235584
11/16/2013,5.3518752
11/17/2013,5.4085088
11/18/2013,5.66336
11/19/2013,5.4085088
11/20/2013,5.3235584
11/21/2013,5.380192
11/22/2013,5.7766272
11/23/2013,6.3995968
11/24/2013,6.229696
11/25/2013,5.66336
11/26/2013,5.804944
11/27/2013,7.3906848
11/28/2013,8.4384064
11/29/2013,8.0986048
11/30/2013,7.362368
12/1/2013,7.0225664
12/2/2013,6.3995968
12/3/2013,6.3429632
12/4/2013,6.4562304
12/5/2013,6.3146464
12/6/2013,6.2580128
12/7/2013,6.229696
12/8/2013,5.946528
12/9/2013,5.8332608
12/10/2013,5.5784096
12/11/2013,5.2952416
12/12/2013,5.380192
12/13/2013,5.238608
12/14/2013,4.9271232
12/15/2013,4.6439552
12/16/2013,4.4174208
12/17/2013,4.4457376
12/18/2013,4.389104
12/19/2013,4.3041536
12/20/2013,4.105936
12/21/2013,4.2192032
12/22/2013,4.2758368
12/23/2013,4.0776192
12/24/2013,3.9360352
12/25/2013,3.9077184
12/26/2013,3.8510848
12/27/2013,3.5396
12/28/2013,3.3413824
12/29/2013,3.5396
12/30/2013,3.7095008
12/31/2013,3.822768
1/1/2014,3.7378176
1/2/2014,3.5112832
1/3/2014,3.398016
1/4/2014,3.7944512
1/5/2014,4.4457376
1/6/2014,4.5590048
1/7/2014,4.3607872
1/8/2014,4.105936
1/9/2014,3.9360352
1/10/2014,3.9077184
1/11/2014,4.672272
1/12/2014,5.0403904
1/13/2014,5.4368256
1/14/2014,5.7199936
1/15/2014,5.4934592
1/16/2014,5.380192
1/17/2014,5.2102912
1/18/2014,4.9837568
1/19/2014,4.6439552
1/20/2014,4.2758368
1/21/2014,4.1342528
1/22/2014,4.105936
1/23/2014,4.389104
1/24/2014,4.672272
1/25/2014,4.5873216
1/26/2014,4.1908864
1/27/2014,3.8794016
1/28/2014,3.9077184
1/29/2014,4.0776192
1/30/2014,6.1447456
1/31/2014,10.9586016
2/1/2014,18.6041376
2/2/2014,20.3597792
2/3/2014,18.8023552
2/4/2014,17.3298816
2/5/2014,15.7441408
2/6/2014,14.441568
2/7/2014,13.167312
2/8/2014,11.8647392
2/9/2014,10.8170176
2/10/2014,9.9675136
2/11/2014,9.0330592
2/12/2014,8.5233568
2/13/2014,10.2223648
2/14/2014,12.176224
2/15/2014,11.609888
2/16/2014,10.4488992
2/17/2014,9.5993952
2/18/2014,8.6932576
2/19/2014,7.8720704
2/20/2014,7.1641504
2/21/2014,6.9092992
2/22/2014,6.9942496
2/23/2014,6.7110816
2/24/2014,7.0225664
2/25/2014,7.220784
2/26/2014,6.7110816
2/27/2014,6.2863296
2/28/2014,6.3995968
3/1/2014,6.3995968
3/2/2014,5.9748448
3/3/2014,5.5500928
3/4/2014,5.238608
3/5/2014,5.0687072
3/6/2014,4.8421728
3/7/2014,5.1536576
3/8/2014,5.6067264
3/9/2014,5.4085088
3/10/2014,5.0403904
3/11/2014,4.7855392
3/12/2014,4.7005888
3/13/2014,4.5873216
3/14/2014,4.530688
3/15/2014,4.3607872
3/16/2014,4.3607872
3/17/2014,4.24752
3/18/2014,4.7289056
3/19/2014,6.3429632
3/20/2014,7.5322688
3/21/2014,6.6827648
3/22/2014,6.0314784
3/23/2014,5.6067264
3/24/2014,5.6067264
3/25/2014,6.2580128
3/26/2014,7.4190016
3/27/2014,8.8348416
3/28/2014,7.8154368
3/29/2014,7.1075168
3/30/2014,6.9942496
3/31/2014,7.0792
4/1/2014,7.6172192
4/2/2014,7.4756352
4/3/2014,7.3906848
4/4/2014,7.0508832
4/5/2014,6.4279136
4/6/2014,5.8615776
4/7/2014,5.3235584
4/8/2014,5.097024
4/9/2014,5.1536576
4/10/2014,5.4085088
4/11/2014,5.2952416
4/12/2014,4.8988064
4/13/2014,4.5873216
4/14/2014,4.24752
4/15/2014,3.964352
4/16/2014,3.7378176
4/17/2014,3.5962336
4/18/2014,3.7661344
4/19/2014,3.7944512
4/20/2014,3.7378176
4/21/2014,3.6245504
4/22/2014,3.5112832
4/23/2014,3.3696992
4/24/2014,3.2281152
4/25/2014,3.0865312
4/26/2014,2.9449472
4/27/2014,2.8033632
4/28/2014,2.68160096
4/29/2014,2.54568032
4/30/2014,2.52869024
5/1/2014,3.0298976
5/2/2014,5.521776
5/3/2014,6.9942496
5/4/2014,17.3581984
5/5/2014,22.6251232
5/6/2014,20.0766112
5/7/2014,19.4253248
5/8/2014,18.8023552
5/9/2014,17.5847328
5/10/2014,15.9706752
5/11/2014,14.4982016
5/12/2014,12.6576096
5/13/2014,10.6188
5/14/2014,8.3251392
5/15/2014,6.9092992
5/16/2014,5.8615776
5/17/2014,5.0687072
5/18/2014,4.7005888
5/19/2014,4.6156384
5/20/2014,4.5873216
5/21/2014,4.2758368
5/22/2014,3.8794016
5/23/2014,3.4829664
5/24/2014,3.1431648
5/25/2014,2.8599968
5/26/2014,2.71558112
5/27/2014,2.63912576
5/28/2014,2.49471008
5/29/2014,2.67310592
5/30/2014,3.0582144
5/31/2014,2.9166304
6/1/2014,3.1431648
6/2/2014,2.82318496
6/3/2014,2.78637312
6/4/2014,2.55983872
6/5/2014,2.34463104
6/6/2014,2.07278976
6/7/2014,1.80378016
6/8/2014,1.699008
6/9/2014,2.12659168
6/10/2014,3.1431648
6/11/2014,4.5590048
6/12/2014,7.1924672
6/13/2014,10.1657312
6/14/2014,13.1106784
6/15/2014,19.1704736
6/16/2014,31.431648
6/17/2014,38.794016
6/18/2014,38.510848
6/19/2014,38.510848
6/20/2014,40.493024
6/21/2014,40.493024
6/22/2014,39.926688
6/23/2014,39.360352
6/24/2014,37.378176
6/25/2014,34.546496
6/26/2014,31.997984
6/27/2014,29.73264
6/28/2014,27.4389792
6/29/2014,25.8815552
6/30/2014,24.7772
7/1/2014,23.502944
7/2/2014,22.228688
7/3/2014,20.7845312
7/4/2014,19.1421568
7/5/2014,17.698
7/6/2014,20.9827488
7/7/2014,24.918784
7/8/2014,24.6922496
7/9/2014,23.7011616
7/10/2014,22.9649248
7/11/2014,23.8993792
7/12/2014,25.343536
7/13/2014,25.909872
7/14/2014,26.19304
7/15/2014,26.1080896
7/16/2014,29.449472
7/17/2014,43.324704
7/18/2014,51.536576
7/19/2014,53.80192
7/20/2014,53.80192
7/21/2014,51.253408
7/22/2014,48.13856
7/23/2014,48.988064
7/24/2014,50.97024
7/25/2014,52.669248
7/26/2014,54.934592
7/27/2014,56.350432
7/28/2014,55.21776
7/29/2014,51.253408
7/30/2014,47.855392
7/31/2014,52.38608
8/1/2014,51.253408
8/2/2014,47.289056
8/3/2014,42.758368
8/4/2014,38.794016
8/5/2014,36.81184
8/6/2014,35.962336
8/7/2014,36.528672
8/8/2014,35.679168
8/9/2014,32.847488
8/10/2014,28.1185824
8/11/2014,24.9471008
8/12/2014,23.5312608
8/13/2014,23.36136
8/14/2014,23.4463104
8/15/2014,25.1453184
8/16/2014,28.599968
8/17/2014,29.166304
8/18/2014,29.449472
8/19/2014,27.5805632
8/20/2014,25.6550208
8/21/2014,23.219776
8/22/2014,21.1809664
8/23/2014,19.1987904
8/24/2014,17.5280992
8/25/2014,15.4609728
8/26/2014,13.308896
8/27/2014,11.6948384
8/28/2014,10.3639488
8/29/2014,9.6843456
8/30/2014,11.1001856
8/31/2014,10.7320672
9/1/2014,11.0718688
9/2/2014,11.043552
9/3/2014,11.0718688
9/4/2014,11.1285024
9/5/2014,12.6576096
9/6/2014,15.9423584
9/7/2014,17.8112672
9/8/2014,20.1615616
9/9/2014,25.4001696
9/10/2014,28.883136
9/11/2014,29.449472
9/12/2014,29.449472
9/13/2014,31.431648
9/14/2014,33.98016
9/15/2014,35.962336
9/16/2014,36.81184
9/17/2014,36.245504
9/18/2014,33.696992
9/19/2014,30.298976
9/20/2014,29.449472
9/21/2014,35.112832
9/22/2014,45.023712
9/23/2014,52.38608
9/24/2014,57.483104
9/25/2014,64.562304
9/26/2014,72.20784
9/27/2014,78.720704
9/28/2014,91.180096
9/29/2014,104.488992
9/30/2014,115.249376
10/1/2014,120.912736
10/2/2014,122.894912
10/3/2014,122.045408
10/4/2014,119.213728
10/5/2014,114.399872
10/6/2014,107.320672
10/7/2014,99.391968
10/8/2014,91.180096
10/9/2014,81.835552
10/10/2014,73.906848
10/11/2014,66.827648
10/12/2014,58.898944
10/13/2014,49.5544
10/14/2014,41.625696
10/15/2014,38.510848
10/16/2014,37.944512
10/17/2014,34.829664
10/18/2014,31.997984
10/19/2014,30.015808
10/20/2014,28.599968
10/21/2014,27.6371968
10/22/2014,26.2779904
10/23/2014,24.1825472
10/24/2014,21.2942336
10/25/2014,18.0094848
10/26/2014,16.3104768
10/27/2014,15.2061216
10/28/2014,14.0451328
10/29/2014,13.167312
10/30/2014,12.3461248
10/31/2014,11.6665216
11/1/2014,11.0152352
11/2/2014,10.194048
11/3/2014,9.4294944
11/4/2014,9.0896928
11/5/2014,8.7215744
11/6/2014,8.2968224
11/7/2014,7.7304864
11/8/2014,7.0508832
11/9/2014,7.7304864
11/10/2014,9.486128
11/11/2014,10.052464
11/12/2014,9.2595936
11/13/2014,8.5516736
11/14/2014,7.928704
11/15/2014,7.4756352
11/16/2014,7.1075168
11/17/2014,6.9942496
11/18/2014,9.627712
11/19/2014,15.1778048
11/20/2014,14.9795872
11/21/2014,13.5354304
11/22/2014,12.5443424
11/23/2014,12.2611744
11/24/2014,12.2611744
11/25/2014,12.2328576
11/26/2014,23.5878944
11/27/2014,45.873216
11/28/2014,50.120736
11/29/2014,45.023712
11/30/2014,39.64352
12/1/2014,35.962336
12/2/2014,33.98016
12/3/2014,32.847488
12/4/2014,31.997984
12/5/2014,30.582144
12/6/2014,28.599968
12/7/2014,26.8443264
12/8/2014,24.7488832
12/9/2014,22.2853216
12/10/2014,20.6146304
12/11/2014,19.0855232
12/12/2014,17.273248
12/13/2014,16.0556256
12/14/2014,15.2344384
12/15/2014,14.2716672
12/16/2014,12.8558272
12/17/2014,11.6948384
12/18/2014,11.0718688
12/19/2014,10.6754336
12/20/2014,10.3639488
12/21/2014,10.0241472
12/22/2014,9.8825632
12/23/2014,10.477216
12/24/2014,11.2700864
12/25/2014,11.5815712
12/26/2014,11.32672
12/27/2014,10.9869184
12/28/2014,10.7320672
12/29/2014,10.3639488
12/30/2014,9.1463264
12/31/2014,8.070288
1/1/2015,7.5322688
1/2/2015,7.220784
1/3/2015,7.1075168
1/4/2015,7.1924672
1/5/2015,7.3057344
1/6/2015,7.220784
1/7/2015,7.2491008
1/8/2015,7.362368
1/9/2015,7.3340512
1/10/2015,7.1641504
1/11/2015,6.8809824
1/12/2015,6.1730624
1/13/2015,7.3906848
1/14/2015,15.7724576
1/15/2015,18.0661184
1/16/2015,18.5191872
1/17/2015,18.830672
1/18/2015,19.3403744
1/19/2015,19.4819584
1/20/2015,18.7740384
1/21/2015,16.99008
1/22/2015,15.007904
1/23/2015,13.5071136
1/24/2015,15.2627552
1/25/2015,23.5595776
1/26/2015,26.617792
1/27/2015,24.352448
1/28/2015,23.1348256
1/29/2015,22.5684896
1/30/2015,22.370272
1/31/2015,20.8411648
2/1/2015,17.698
2/2/2015,15.2344384
2/3/2015,13.6203808
2/4/2015,12.2611744
2/5/2015,14.2150336
2/6/2015,26.1647232
2/7/2015,31.997984
2/8/2015,30.015808
2/9/2015,29.73264
2/10/2015,33.696992
2/11/2015,43.89104
2/12/2015,48.704896
2/13/2015,47.572224
2/14/2015,44.457376
2/15/2015,41.908864
2/16/2015,39.926688
2/17/2015,37.095008
2/18/2015,33.130656
2/19/2015,30.298976
2/20/2015,28.883136
2/21/2015,27.2124448
2/22/2015,26.6461088
2/23/2015,26.5328416
2/24/2015,25.8249216
2/25/2015,24.8055168
2/26/2015,24.0409632
2/27/2015,23.0498752
2/28/2015,22.0304704
3/1/2015,22.087104
3/2/2015,23.3896768
3/3/2015,25.1170016
3/4/2015,26.3063072
3/5/2015,28.2884832
3/6/2015,30.865312
3/7/2015,33.130656
3/8/2015,33.413824
3/9/2015,31.714816
3/10/2015,29.166304
3/11/2015,26.8160096
3/12/2015,24.918784
3/13/2015,23.7294784
3/14/2015,22.0587872
3/15/2015,19.82176
3/16/2015,17.9245344
3/17/2015,16.5936448
3/18/2015,15.3193888
3/19/2015,13.9601824
3/20/2015,12.0912736
3/21/2015,10.0807808
3/22/2015,8.8631584
3/23/2015,8.636624
3/24/2015,8.778208
3/25/2015,8.9481088
3/26/2015,8.3817728
3/27/2015,8.2968224
3/28/2015,8.636624
3/29/2015,9.1746432
3/30/2015,8.8348416
3/31/2015,8.0136544
4/1/2015,7.2491008
4/2/2015,6.37128
4/3/2015,5.7483104
4/4/2015,5.2669248
4/5/2015,4.8704896
4/6/2015,4.5590048
4/7/2015,4.24752
4/8/2015,4.0493024
4/9/2015,3.9077184
4/10/2015,3.7095008
4/11/2015,3.7095008
4/12/2015,4.389104
4/13/2015,5.4368256
4/14/2015,8.9764256
4/15/2015,9.2879104
4/16/2015,9.4011776
4/17/2015,9.7409792
4/18/2015,9.8259296
4/19/2015,9.5144448
4/20/2015,9.0896928
4/21/2015,8.778208
4/22/2015,8.49504
4/23/2015,8.6083072
4/24/2015,9.5993952
4/25/2015,8.8348416
4/26/2015,7.7021696
4/27/2015,6.7677152
4/28/2015,9.344544
4/29/2015,18.7174048
4/30/2015,17.698
5/1/2015,13.9884992
5/2/2015,11.4116704
5/3/2015,9.6560288
5/4/2015,8.2968224
5/5/2015,7.3340512
5/6/2015,6.5978144
5/7/2015,6.088112
5/8/2015,5.6067264
5/9/2015,5.1253408
5/10/2015,4.6439552
5/11/2015,4.3041536
5/12/2015,4.1908864
5/13/2015,3.9360352
5/14/2015,3.5396
5/15/2015,3.3696992
5/16/2015,3.2281152
5/17/2015,2.9449472
5/18/2015,2.8599968
5/19/2015,2.8599968
5/20/2015,2.80619488
5/21/2015,2.69575936
5/22/2015,2.56550208
5/23/2015,2.60797728
5/24/2015,2.70142272
5/25/2015,2.58249216
5/26/2015,2.30498752
5/27/2015,2.39560128
5/28/2015,2.30498752
5/29/2015,2.07278976
5/30/2015,1.91704736
5/31/2015,1.75280992
6/1/2015,1.77263168
6/2/2015,3.3413824
6/3/2015,4.6156384
6/4/2015,5.1253408
6/5/2015,4.6439552
6/6/2015,5.1819744
6/7/2015,6.229696
6/8/2015,8.1835552
6/9/2015,7.3057344
6/10/2015,9.2595936
6/11/2015,12.0629568
6/12/2015,13.9035488
6/13/2015,12.0629568
6/14/2015,10.5621664
6/15/2015,8.9481088
6/16/2015,8.353456
6/17/2015,8.0986048
6/18/2015,7.3057344
6/19/2015,6.3429632
6/20/2015,5.4934592
6/21/2015,5.6067264
6/22/2015,4.95544
6/23/2015,4.6439552
6/24/2015,5.1253408
6/25/2015,5.946528
6/26/2015,5.238608
6/27/2015,5.1536576
6/28/2015,5.8898944
6/29/2015,6.7677152
6/30/2015,7.5322688
7/1/2015,8.211872
7/2/2015,8.9481088
7/3/2015,9.9391968
7/4/2015,12.176224
7/5/2015,12.2894912
7/6/2015,12.459392
7/7/2015,13.8469152
7/8/2015,17.1033472
7/9/2015,18.8873056
7/10/2015,19.0855232
7/11/2015,18.264336
7/12/2015,16.8768128
7/13/2015,15.715824
7/14/2015,15.007904
7/15/2015,15.0645376
7/16/2015,15.5176064
7/17/2015,16.423744
7/18/2015,17.556416
7/19/2015,18.6607712
7/20/2015,17.8112672
7/21/2015,15.9423584
7/22/2015,13.6486976
7/23/2015,12.9124608
7/24/2015,14.1300832
7/25/2015,16.8201792
7/26/2015,27.0708608
7/27/2015,35.679168
7/28/2015,37.661344
7/29/2015,37.095008
7/30/2015,39.64352
7/31/2015,45.023712
8/1/2015,50.97024
8/2/2015,55.21776
8/3/2015,56.916768
8/4/2015,57.483104
8/5/2015,55.500928
8/6/2015,53.518752
8/7/2015,54.651424
8/8/2015,58.615776
8/9/2015,65.12864
8/10/2015,69.092992
8/11/2015,71.641504
8/12/2015,71.358336
8/13/2015,68.526656
8/14/2015,69.37616
8/15/2015,74.756352
8/16/2015,96.27712
8/17/2015,108.453344
8/18/2015,113.2672
8/19/2015,115.249376
8/20/2015,116.382048
8/21/2015,118.364224
8/22/2015,123.17808
8/23/2015,128.558272
8/24/2015,128.84144
8/25/2015,126.292928
8/26/2015,124.027584
8/27/2015,121.76224
8/28/2015,122.328576
8/29/2015,126.576096
8/30/2015,154.043392
8/31/2015,171.31664
9/1/2015,188.589888
9/2/2015,207.562144
9/3/2015,212.942336
9/4/2015,203.88096
9/5/2015,191.704736
9/6/2015,184.342368
9/7/2015,202.748288
9/8/2015,206.429472
9/9/2015,204.730464
9/10/2015,200.766112
9/11/2015,189.439392
9/12/2015,175.56416
9/13/2015,165.086944
9/14/2015,152.344384
9/15/2015,139.035488
9/16/2015,128.275104
9/17/2015,124.877088
9/18/2015,126.292928
9/19/2015,127.4256
9/20/2015,129.124608
9/21/2015,126.576096
9/22/2015,118.081056
9/23/2015,104.77216
9/24/2015,90.61376
9/25/2015,77.8712
9/26/2015,70.792
9/27/2015,71.358336
9/28/2015,73.340512
9/29/2015,74.756352
9/30/2015,79.003872
10/1/2015,83.817728
10/2/2015,90.61376
10/3/2015,94.011776
10/4/2015,91.746432
10/5/2015,84.667232
10/6/2015,75.889024
10/7/2015,68.526656
10/8/2015,62.29696
10/9/2015,58.898944
10/10/2015,55.21776
10/11/2015,58.04944
10/12/2015,64.562304
10/13/2015,67.110816
10/14/2015,65.411808
10/15/2015,58.615776
10/16/2015,51.253408
10/17/2015,45.023712
10/18/2015,39.64352
10/19/2015,34.829664
10/20/2015,30.865312
10/21/2015,27.1558112
10/22/2015,24.6072992
10/23/2015,22.936608
10/24/2015,21.6906688
10/25/2015,20.246512
10/26/2015,18.7457216
10/27/2015,17.273248
10/28/2015,16.8201792
10/29/2015,17.3298816
10/30/2015,17.4997824
10/31/2015,16.99008
11/1/2015,16.0556256
11/2/2015,15.3193888
11/3/2015,14.9229536
11/4/2015,14.2150336
11/5/2015,13.4787968
11/6/2015,12.884144
11/7/2015,12.7708768
11/8/2015,15.998992
11/9/2015,27.184128
11/10/2015,30.865312
11/11/2015,26.9292768
11/12/2015,22.4269056
11/13/2015,19.680176
11/14/2015,17.7546336
11/15/2015,16.1688928
11/16/2015,14.6114688
11/17/2015,13.3938464
11/18/2015,12.5726592
11/19/2015,11.7231552
11/20/2015,11.185136
11/21/2015,13.9035488
11/22/2015,15.0645376
11/23/2015,22.228688
11/24/2015,26.7876928
11/25/2015,26.617792
11/26/2015,27.0142272
11/27/2015,28.1185824
11/28/2015,27.892048
11/29/2015,23.6162112
11/30/2015,18.40592
12/1/2015,16.7918624
12/2/2015,16.7635456
12/3/2015,16.2538432
12/4/2015,18.0378016
12/5/2015,28.3168
12/6/2015,31.431648
12/7/2015,28.3168
12/8/2015,25.3718528
12/9/2015,23.5312608
12/10/2015,22.5684896
12/11/2015,24.494032
12/12/2015,22.5968064
12/13/2015,19.5952256
12/14/2015,17.9528512
12/15/2015,16.8768128
12/16/2015,15.9423584
12/17/2015,14.8946368
12/18/2015,14.2150336
12/19/2015,14.1017664
12/20/2015,14.299984
12/21/2015,13.592064
12/22/2015,12.9407776
12/23/2015,12.5726592
12/24/2015,12.6859264
12/25/2015,12.6292928
12/26/2015,12.2328576
12/27/2015,11.6382048
12/28/2015,11.2700864
12/29/2015,10.9869184
12/30/2015,10.4205824
12/31/2015,9.9391968
1/1/2016,10.5338496
1/2/2016,10.9869184
1/3/2016,11.0152352
1/4/2016,11.7231552
1/5/2016,12.03464
1/6/2016,10.9869184
1/7/2016,10.2506816
1/8/2016,11.4399872
1/9/2016,13.167312
1/10/2016,15.6875072
1/11/2016,22.3985888
1/12/2016,23.9560128
1/13/2016,21.7189856
1/14/2016,20.3031456
1/15/2016,24.0975968
1/16/2016,42.758368
1/17/2016,63.146464
1/18/2016,79.570208
1/19/2016,91.180096
1/20/2016,97.126624
1/21/2016,96.560288
